Location,Score,TimeFrame,DataFormat,Data
GRANADA RE-1,Writing,2011,Percent,LNE
GRANADA RE-1,Writing,2012,Percent,LNE
GRANADA RE-1,Writing,2013,Percent,LNE
GRANADA RE-1,Writing,2014,Percent,0.5
GREELEY 6,Math,2008,Percent,0.607
GREELEY 6,Math,2009,Percent,0.581
GREELEY 6,Math,2010,Percent,0.645
GREELEY 6,Math,2011,Percent,0.607
GREELEY 6,Math,2012,Percent,0.609
GREELEY 6,Math,2013,Percent,0.61974
GREELEY 6,Math,2014,Percent,0.65912
GREELEY 6,Reading,2008,Percent,0.645
GREELEY 6,Reading,2009,Percent,0.626
GREELEY 6,Reading,2010,Percent,0.649
GREELEY 6,Reading,2011,Percent,0.63
GREELEY 6,Reading,2012,Percent,0.642
GREELEY 6,Reading,2013,Percent,0.65741
GREELEY 6,Reading,2014,Percent,0.65771
GREELEY 6,Writing,2008,Percent,0.529
GREELEY 6,Writing,2009,Percent,0.529
GREELEY 6,Writing,2010,Percent,0.445
GREELEY 6,Writing,2011,Percent,0.386
GREELEY 6,Writing,2012,Percent,0.39863
GREELEY 6,Writing,2013,Percent,0.41032
GREELEY 6,Writing,2014,Percent,0.42299
GUNNISON WATERSHED RE1J,Math,2008,Percent,0.767
GUNNISON WATERSHED RE1J,Math,2009,Percent,0.715
GUNNISON WATERSHED RE1J,Math,2010,Percent,0.81
GUNNISON WATERSHED RE1J,Math,2011,Percent,0.721
GUNNISON WATERSHED RE1J,Math,2012,Percent,0.771
GUNNISON WATERSHED RE1J,Math,2013,Percent,0.68707
GUNNISON WATERSHED RE1J,Math,2014,Percent,0.72785
GUNNISON WATERSHED RE1J,Reading,2008,Percent,0.812
GUNNISON WATERSHED RE1J,Reading,2009,Percent,0.855
GUNNISON WATERSHED RE1J,Reading,2010,Percent,0.783
GUNNISON WATERSHED RE1J,Reading,2011,Percent,0.805
GUNNISON WATERSHED RE1J,Reading,2012,Percent,0.84
GUNNISON WATERSHED RE1J,Reading,2013,Percent,0.70548
GUNNISON WATERSHED RE1J,Reading,2014,Percent,0.74051
GUNNISON WATERSHED RE1J,Writing,2008,Percent,0.423
GUNNISON WATERSHED RE1J,Writing,2009,Percent,0.429
GUNNISON WATERSHED RE1J,Writing,2010,Percent,0.497
GUNNISON WATERSHED RE1J,Writing,2011,Percent,0.558
GUNNISON WATERSHED RE1J,Writing,2012,Percent,0.53793
GUNNISON WATERSHED RE1J,Writing,2013,Percent,0.37415
GUNNISON WATERSHED RE1J,Writing,2014,Percent,0.50955
HANOVER 28,Math,2008,Percent,#VALUE!
HANOVER 28,Math,2009,Percent,0.667
HANOVER 28,Math,2010,Percent,0.524
HANOVER 28,Math,2011,Percent,0.9
HANOVER 28,Math,2012,Percent,LNE
HANOVER 28,Math,2013,Percent,0.6875
HANOVER 28,Math,2014,Percent,0.47368
HANOVER 28,Reading,2008,Percent,N/A
HANOVER 28,Reading,2009,Percent,0.722
HANOVER 28,Reading,2010,Percent,0.6
HANOVER 28,Reading,2011,Percent,0.842
HANOVER 28,Reading,2012,Percent,LNE
HANOVER 28,Reading,2013,Percent,LNE
HANOVER 28,Reading,2014,Percent,0.73684
HANOVER 28,Writing,2008,Percent,0.551
HANOVER 28,Writing,2009,Percent,0.618
HANOVER 28,Writing,2010,Percent,0.476
HANOVER 28,Writing,2011,Percent,0.7
HANOVER 28,Writing,2012,Percent,LNE
HANOVER 28,Writing,2013,Percent,0.375
HANOVER 28,Writing,2014,Percent,0.57895
HARRISON 2,Math,2008,Percent,0.628
HARRISON 2,Math,2009,Percent,0.679
HARRISON 2,Math,2010,Percent,0.676
HARRISON 2,Math,2011,Percent,0.66
HARRISON 2,Math,2012,Percent,0.722
HARRISON 2,Math,2013,Percent,0.74429
HARRISON 2,Math,2014,Percent,0.71901
HARRISON 2,Reading,2008,Percent,0.594
HARRISON 2,Reading,2009,Percent,0.691
HARRISON 2,Reading,2010,Percent,0.653
HARRISON 2,Reading,2011,Percent,0.671
HARRISON 2,Reading,2012,Percent,0.73
HARRISON 2,Reading,2013,Percent,0.75973
HARRISON 2,Reading,2014,Percent,0.73203
HARRISON 2,Writing,2008,Percent,N/A
HARRISON 2,Writing,2009,Percent,0.5
HARRISON 2,Writing,2010,Percent,0.539
HARRISON 2,Writing,2011,Percent,0.496
HARRISON 2,Writing,2012,Percent,0.55169
HARRISON 2,Writing,2013,Percent,0.55416
HARRISON 2,Writing,2014,Percent,0.58221
HAXTUN RE-2J,Math,2008,Percent,0.813
HAXTUN RE-2J,Math,2009,Percent,0.895
HAXTUN RE-2J,Math,2010,Percent,0.762
HAXTUN RE-2J,Math,2011,Percent,LNE
HAXTUN RE-2J,Math,2012,Percent,0.632
HAXTUN RE-2J,Math,2013,Percent,0.91304
HAXTUN RE-2J,Math,2014,Percent,0.86957
HAXTUN RE-2J,Reading,2008,Percent,1
HAXTUN RE-2J,Reading,2009,Percent,0.895
HAXTUN RE-2J,Reading,2010,Percent,0.714
HAXTUN RE-2J,Reading,2011,Percent,LNE
HAXTUN RE-2J,Reading,2012,Percent,0.895
HAXTUN RE-2J,Reading,2013,Percent,0.78261
HAXTUN RE-2J,Reading,2014,Percent,0.63636
HAXTUN RE-2J,Writing,2008,Percent,0.434
HAXTUN RE-2J,Writing,2009,Percent,0.538
HAXTUN RE-2J,Writing,2010,Percent,0.524
HAXTUN RE-2J,Writing,2011,Percent,LNE
HAXTUN RE-2J,Writing,2012,Percent,0.42105
HAXTUN RE-2J,Writing,2013,Percent,0.52174
HAXTUN RE-2J,Writing,2014,Percent,0.52174
HAYDEN RE-1,Math,2008,Percent,0.964
HAYDEN RE-1,Math,2009,Percent,0.719
HAYDEN RE-1,Math,2010,Percent,0.88
HAYDEN RE-1,Math,2011,Percent,0.913
HAYDEN RE-1,Math,2012,Percent,1
HAYDEN RE-1,Math,2013,Percent,0.78571
HAYDEN RE-1,Math,2014,Percent,0.75758
HAYDEN RE-1,Reading,2008,Percent,0.964
HAYDEN RE-1,Reading,2009,Percent,0.625
HAYDEN RE-1,Reading,2010,Percent,0.833
HAYDEN RE-1,Reading,2011,Percent,0.783
HAYDEN RE-1,Reading,2012,Percent,0.815
HAYDEN RE-1,Reading,2013,Percent,0.71429
HAYDEN RE-1,Reading,2014,Percent,0.78788
HAYDEN RE-1,Writing,2008,Percent,0.563
HAYDEN RE-1,Writing,2009,Percent,0.632
HAYDEN RE-1,Writing,2010,Percent,0.708
HAYDEN RE-1,Writing,2011,Percent,0.522
HAYDEN RE-1,Writing,2012,Percent,0.55556
HAYDEN RE-1,Writing,2013,Percent,0.67857
HAYDEN RE-1,Writing,2014,Percent,0.33333
HI-PLAINS R-23,Math,2008,Percent,#VALUE!
HI-PLAINS R-23,Math,2009,Percent,#VALUE!
HI-PLAINS R-23,Math,2010,Percent,N/A
HI-PLAINS R-23,Math,2011,Percent,LNE
HI-PLAINS R-23,Math,2012,Percent,LNE
HI-PLAINS R-23,Math,2013,Percent,LNE
HI-PLAINS R-23,Math,2014,Percent,LNE
HI-PLAINS R-23,Reading,2008,Percent,N/A
HI-PLAINS R-23,Reading,2009,Percent,N/A
HI-PLAINS R-23,Reading,2010,Percent,N/A
HI-PLAINS R-23,Reading,2011,Percent,LNE
HI-PLAINS R-23,Reading,2012,Percent,LNE
HI-PLAINS R-23,Reading,2013,Percent,LNE
HI-PLAINS R-23,Reading,2014,Percent,LNE
HI-PLAINS R-23,Writing,2008,Percent,N/A
HI-PLAINS R-23,Writing,2009,Percent,N/A
HI-PLAINS R-23,Writing,2010,Percent,N/A
HI-PLAINS R-23,Writing,2011,Percent,LNE
HI-PLAINS R-23,Writing,2012,Percent,LNE
HI-PLAINS R-23,Writing,2013,Percent,LNE
HI-PLAINS R-23,Writing,2014,Percent,LNE
HINSDALE COUNTY RE 1,Math,2008,Percent,#VALUE!
HINSDALE COUNTY RE 1,Math,2009,Percent,#VALUE!
HINSDALE COUNTY RE 1,Math,2010,Percent,N/A
HINSDALE COUNTY RE 1,Math,2011,Percent,LNE
HINSDALE COUNTY RE 1,Math,2012,Percent,LNE
HINSDALE COUNTY RE 1,Math,2013,Percent,LNE
HINSDALE COUNTY RE 1,Math,2014,Percent,LNE
HINSDALE COUNTY RE 1,Reading,2008,Percent,N/A
HINSDALE COUNTY RE 1,Reading,2009,Percent,N/A
HINSDALE COUNTY RE 1,Reading,2010,Percent,N/A
HINSDALE COUNTY RE 1,Reading,2011,Percent,LNE
HINSDALE COUNTY RE 1,Reading,2012,Percent,LNE
HINSDALE COUNTY RE 1,Reading,2013,Percent,LNE
HINSDALE COUNTY RE 1,Reading,2014,Percent,LNE
HINSDALE COUNTY RE 1,Writing,2008,Percent,0.5
HINSDALE COUNTY RE 1,Writing,2009,Percent,0.438
HINSDALE COUNTY RE 1,Writing,2010,Percent,N/A
HINSDALE COUNTY RE 1,Writing,2011,Percent,LNE
HINSDALE COUNTY RE 1,Writing,2012,Percent,LNE
HINSDALE COUNTY RE 1,Writing,2013,Percent,LNE
HINSDALE COUNTY RE 1,Writing,2014,Percent,LNE
HOEHNE REORGANIZED 3,Math,2008,Percent,0.889
HOEHNE REORGANIZED 3,Math,2009,Percent,0.938
HOEHNE REORGANIZED 3,Math,2010,Percent,0.778
HOEHNE REORGANIZED 3,Math,2011,Percent,0.84
HOEHNE REORGANIZED 3,Math,2012,Percent,0.727
HOEHNE REORGANIZED 3,Math,2013,Percent,0.73077
HOEHNE REORGANIZED 3,Math,2014,Percent,0.63333
HOEHNE REORGANIZED 3,Reading,2008,Percent,0.944
HOEHNE REORGANIZED 3,Reading,2009,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2010,Percent,0.882
HOEHNE REORGANIZED 3,Reading,2011,Percent,0.8
HOEHNE REORGANIZED 3,Reading,2012,Percent,0.727
HOEHNE REORGANIZED 3,Reading,2013,Percent,0.74074
HOEHNE REORGANIZED 3,Reading,2014,Percent,0.9
HOEHNE REORGANIZED 3,Writing,2008,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2009,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2010,Percent,0.412
HOEHNE REORGANIZED 3,Writing,2011,Percent,0.4
HOEHNE REORGANIZED 3,Writing,2012,Percent,0.45455
HOEHNE REORGANIZED 3,Writing,2013,Percent,0.61538
HOEHNE REORGANIZED 3,Writing,2014,Percent,0.56667
HOLLY RE-3,Math,2008,Percent,0.864
HOLLY RE-3,Math,2009,Percent,0.625
HOLLY RE-3,Math,2010,Percent,0.739
HOLLY RE-3,Math,2011,Percent,0.789
HOLLY RE-3,Math,2012,Percent,0.667
HOLLY RE-3,Math,2013,Percent,0.375
HOLLY RE-3,Math,2014,Percent,0.45455
HOLLY RE-3,Reading,2008,Percent,0.682
HOLLY RE-3,Reading,2009,Percent,0.583
HOLLY RE-3,Reading,2010,Percent,0.652
HOLLY RE-3,Reading,2011,Percent,0.789
HOLLY RE-3,Reading,2012,Percent,0.667
HOLLY RE-3,Reading,2013,Percent,0.625
HOLLY RE-3,Reading,2014,Percent,0.52381
HOLLY RE-3,Writing,2008,Percent,0.778
HOLLY RE-3,Writing,2009,Percent,0.75
HOLLY RE-3,Writing,2010,Percent,0.522
HOLLY RE-3,Writing,2011,Percent,0.632
HOLLY RE-3,Writing,2012,Percent,0.57143
HOLLY RE-3,Writing,2013,Percent,0.41667
HOLLY RE-3,Writing,2014,Percent,0.40909
HOLYOKE RE-1J,Math,2008,Percent,0.538
HOLYOKE RE-1J,Math,2009,Percent,0.732
HOLYOKE RE-1J,Math,2010,Percent,0.722
HOLYOKE RE-1J,Math,2011,Percent,0.809
HOLYOKE RE-1J,Math,2012,Percent,0.705
HOLYOKE RE-1J,Math,2013,Percent,0.81633
HOLYOKE RE-1J,Math,2014,Percent,0.8125
HOLYOKE RE-1J,Reading,2008,Percent,0.58
HOLYOKE RE-1J,Reading,2009,Percent,0.756
HOLYOKE RE-1J,Reading,2010,Percent,0.794
HOLYOKE RE-1J,Reading,2011,Percent,0.872
HOLYOKE RE-1J,Reading,2012,Percent,0.773
HOLYOKE RE-1J,Reading,2013,Percent,0.79167
HOLYOKE RE-1J,Reading,2014,Percent,0.83333
HOLYOKE RE-1J,Writing,2008,Percent,0.5
HOLYOKE RE-1J,Writing,2009,Percent,0.375
HOLYOKE RE-1J,Writing,2010,Percent,0.765
HOLYOKE RE-1J,Writing,2011,Percent,0.638
HOLYOKE RE-1J,Writing,2012,Percent,0.59091
HOLYOKE RE-1J,Writing,2013,Percent,0.71429
HOLYOKE RE-1J,Writing,2014,Percent,0.70833
HUERFANO RE-1,Math,2008,Percent,0.864
HUERFANO RE-1,Math,2009,Percent,0.814
HUERFANO RE-1,Math,2010,Percent,0.769
HUERFANO RE-1,Math,2011,Percent,0.865
HUERFANO RE-1,Math,2012,Percent,0.852
HUERFANO RE-1,Math,2013,Percent,0.55556
HUERFANO RE-1,Math,2014,Percent,0.51429
HUERFANO RE-1,Reading,2008,Percent,0.879
HUERFANO RE-1,Reading,2009,Percent,0.884
HUERFANO RE-1,Reading,2010,Percent,0.673
HUERFANO RE-1,Reading,2011,Percent,0.811
HUERFANO RE-1,Reading,2012,Percent,0.778
HUERFANO RE-1,Reading,2013,Percent,0.53333
HUERFANO RE-1,Reading,2014,Percent,0.54286
HUERFANO RE-1,Writing,2008,Percent,0.5
HUERFANO RE-1,Writing,2009,Percent,0.561
HUERFANO RE-1,Writing,2010,Percent,0.423
HUERFANO RE-1,Writing,2011,Percent,0.667
HUERFANO RE-1,Writing,2012,Percent,0.64815
HUERFANO RE-1,Writing,2013,Percent,0.2
HUERFANO RE-1,Writing,2014,Percent,0.11429
IDALIA SCHOOL DISTRICT RJ-3,Math,2008,Percent,#VALUE!
IDALIA SCHOOL DISTRICT RJ-3,Math,2009,Percent,#VALUE!
IDALIA SCHOOL DISTRICT RJ-3,Math,2010,Percent,N/A
IDALIA SCHOOL DISTRICT RJ-3,Math,2011,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Math,2012,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Math,2013,Percent,0.5
IDALIA SCHOOL DISTRICT RJ-3,Math,2014,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Reading,2008,Percent,N/A
IDALIA SCHOOL DISTRICT RJ-3,Reading,2009,Percent,N/A
IDALIA SCHOOL DISTRICT RJ-3,Reading,2010,Percent,N/A
IDALIA SCHOOL DISTRICT RJ-3,Reading,2011,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Reading,2012,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Reading,2013,Percent,0.4375
IDALIA SCHOOL DISTRICT RJ-3,Reading,2014,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Writing,2008,Percent,0.542
IDALIA SCHOOL DISTRICT RJ-3,Writing,2009,Percent,0.721
IDALIA SCHOOL DISTRICT RJ-3,Writing,2010,Percent,N/A
IDALIA SCHOOL DISTRICT RJ-3,Writing,2011,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Writing,2012,Percent,LNE
IDALIA SCHOOL DISTRICT RJ-3,Writing,2013,Percent,0.125
IDALIA SCHOOL DISTRICT RJ-3,Writing,2014,Percent,LNE
IGNACIO 11 JT,Math,2008,Percent,0.648
IGNACIO 11 JT,Math,2009,Percent,0.55
IGNACIO 11 JT,Math,2010,Percent,0.65
IGNACIO 11 JT,Math,2011,Percent,0.614
IGNACIO 11 JT,Math,2012,Percent,0.6
IGNACIO 11 JT,Math,2013,Percent,0.63462
IGNACIO 11 JT,Math,2014,Percent,0.6
IGNACIO 11 JT,Reading,2008,Percent,0.527
IGNACIO 11 JT,Reading,2009,Percent,0.574
IGNACIO 11 JT,Reading,2010,Percent,0.466
IGNACIO 11 JT,Reading,2011,Percent,0.561
IGNACIO 11 JT,Reading,2012,Percent,0.629
IGNACIO 11 JT,Reading,2013,Percent,0.60784
IGNACIO 11 JT,Reading,2014,Percent,0.62222
IGNACIO 11 JT,Writing,2008,Percent,N/A
IGNACIO 11 JT,Writing,2009,Percent,N/A
IGNACIO 11 JT,Writing,2010,Percent,0.4
IGNACIO 11 JT,Writing,2011,Percent,0.431
IGNACIO 11 JT,Writing,2012,Percent,0.3871
IGNACIO 11 JT,Writing,2013,Percent,0.40385
IGNACIO 11 JT,Writing,2014,Percent,0.32609
JEFFERSON COUNTY R-1,Math,2008,Percent,0.736
JEFFERSON COUNTY R-1,Math,2009,Percent,0.756
JEFFERSON COUNTY R-1,Math,2010,Percent,0.742
JEFFERSON COUNTY R-1,Math,2011,Percent,0.756
JEFFERSON COUNTY R-1,Math,2012,Percent,0.749
JEFFERSON COUNTY R-1,Math,2013,Percent,0.73731
JEFFERSON COUNTY R-1,Math,2014,Percent,0.75456
JEFFERSON COUNTY R-1,Reading,2008,Percent,0.772
JEFFERSON COUNTY R-1,Reading,2009,Percent,0.796
JEFFERSON COUNTY R-1,Reading,2010,Percent,0.765
JEFFERSON COUNTY R-1,Reading,2011,Percent,0.8
JEFFERSON COUNTY R-1,Reading,2012,Percent,0.803
JEFFERSON COUNTY R-1,Reading,2013,Percent,0.79505
JEFFERSON COUNTY R-1,Reading,2014,Percent,0.78765
JEFFERSON COUNTY R-1,Writing,2008,Percent,0.389
JEFFERSON COUNTY R-1,Writing,2009,Percent,0.39
JEFFERSON COUNTY R-1,Writing,2010,Percent,0.564
JEFFERSON COUNTY R-1,Writing,2011,Percent,0.605
JEFFERSON COUNTY R-1,Writing,2012,Percent,0.58336
JEFFERSON COUNTY R-1,Writing,2013,Percent,0.56366
JEFFERSON COUNTY R-1,Writing,2014,Percent,0.57383
JOHNSTOWN-MILLIKEN RE-5J,Math,2008,Percent,0.728
JOHNSTOWN-MILLIKEN RE-5J,Math,2009,Percent,0.701
JOHNSTOWN-MILLIKEN RE-5J,Math,2010,Percent,0.819
JOHNSTOWN-MILLIKEN RE-5J,Math,2011,Percent,0.759
JOHNSTOWN-MILLIKEN RE-5J,Math,2012,Percent,0.761
JOHNSTOWN-MILLIKEN RE-5J,Math,2013,Percent,0.80741
JOHNSTOWN-MILLIKEN RE-5J,Math,2014,Percent,0.83279
JOHNSTOWN-MILLIKEN RE-5J,Reading,2008,Percent,0.708
JOHNSTOWN-MILLIKEN RE-5J,Reading,2009,Percent,0.76
JOHNSTOWN-MILLIKEN RE-5J,Reading,2010,Percent,0.751
JOHNSTOWN-MILLIKEN RE-5J,Reading,2011,Percent,0.745
JOHNSTOWN-MILLIKEN RE-5J,Reading,2012,Percent,0.765
JOHNSTOWN-MILLIKEN RE-5J,Reading,2013,Percent,0.7417
JOHNSTOWN-MILLIKEN RE-5J,Reading,2014,Percent,0.74834
JOHNSTOWN-MILLIKEN RE-5J,Writing,2008,Percent,0.589
JOHNSTOWN-MILLIKEN RE-5J,Writing,2009,Percent,0.627
JOHNSTOWN-MILLIKEN RE-5J,Writing,2010,Percent,0.646
JOHNSTOWN-MILLIKEN RE-5J,Writing,2011,Percent,0.591
JOHNSTOWN-MILLIKEN RE-5J,Writing,2012,Percent,0.59386
JOHNSTOWN-MILLIKEN RE-5J,Writing,2013,Percent,0.64074
JOHNSTOWN-MILLIKEN RE-5J,Writing,2014,Percent,0.56393
JULESBURG RE-1,Math,2008,Percent,0.579
JULESBURG RE-1,Math,2009,Percent,#VALUE!
JULESBURG RE-1,Math,2010,Percent,N/A
JULESBURG RE-1,Math,2011,Percent,LNE
JULESBURG RE-1,Math,2012,Percent,0.8
JULESBURG RE-1,Math,2013,Percent,0.94737
JULESBURG RE-1,Math,2014,Percent,0.72727
JULESBURG RE-1,Reading,2008,Percent,0.737
JULESBURG RE-1,Reading,2009,Percent,N/A
JULESBURG RE-1,Reading,2010,Percent,N/A
JULESBURG RE-1,Reading,2011,Percent,LNE
JULESBURG RE-1,Reading,2012,Percent,0.75
JULESBURG RE-1,Reading,2013,Percent,0.68421
JULESBURG RE-1,Reading,2014,Percent,0.72727
JULESBURG RE-1,Writing,2008,Percent,0.571
JULESBURG RE-1,Writing,2009,Percent,0.584
JULESBURG RE-1,Writing,2010,Percent,N/A
JULESBURG RE-1,Writing,2011,Percent,LNE
JULESBURG RE-1,Writing,2012,Percent,0.4
JULESBURG RE-1,Writing,2013,Percent,0.63158
JULESBURG RE-1,Writing,2014,Percent,0.45455
KARVAL RE-23,Math,2008,Percent,#VALUE!
KARVAL RE-23,Math,2009,Percent,#VALUE!
KARVAL RE-23,Math,2010,Percent,N/A
KARVAL RE-23,Math,2011,Percent,LNE
KARVAL RE-23,Math,2012,Percent,LNE
KARVAL RE-23,Math,2013,Percent,LNE
KARVAL RE-23,Math,2014,Percent,LNE
KARVAL RE-23,Reading,2008,Percent,N/A
KARVAL RE-23,Reading,2009,Percent,N/A
KARVAL RE-23,Reading,2010,Percent,N/A
KARVAL RE-23,Reading,2011,Percent,LNE
KARVAL RE-23,Reading,2012,Percent,LNE
KARVAL RE-23,Reading,2013,Percent,LNE
KARVAL RE-23,Reading,2014,Percent,LNE
KARVAL RE-23,Writing,2008,Percent,0.421
KARVAL RE-23,Writing,2009,Percent,N/A
KARVAL RE-23,Writing,2010,Percent,N/A
KARVAL RE-23,Writing,2011,Percent,LNE
KARVAL RE-23,Writing,2012,Percent,LNE
KARVAL RE-23,Writing,2013,Percent,LNE
KARVAL RE-23,Writing,2014,Percent,LNE
KEENESBURG RE-3(J),Math,2008,Percent,0.706
KEENESBURG RE-3(J),Math,2009,Percent,0.791
KEENESBURG RE-3(J),Math,2010,Percent,0.805
KEENESBURG RE-3(J),Math,2011,Percent,0.683
KEENESBURG RE-3(J),Math,2012,Percent,0.714
KEENESBURG RE-3(J),Math,2013,Percent,0.72254
KEENESBURG RE-3(J),Math,2014,Percent,0.73214
KEENESBURG RE-3(J),Reading,2008,Percent,0.63
KEENESBURG RE-3(J),Reading,2009,Percent,0.771
KEENESBURG RE-3(J),Reading,2010,Percent,0.745
KEENESBURG RE-3(J),Reading,2011,Percent,0.689
KEENESBURG RE-3(J),Reading,2012,Percent,0.718
KEENESBURG RE-3(J),Reading,2013,Percent,0.72316
KEENESBURG RE-3(J),Reading,2014,Percent,0.68485
KEENESBURG RE-3(J),Writing,2008,Percent,N/A
KEENESBURG RE-3(J),Writing,2009,Percent,N/A
KEENESBURG RE-3(J),Writing,2010,Percent,0.588
KEENESBURG RE-3(J),Writing,2011,Percent,0.556
KEENESBURG RE-3(J),Writing,2012,Percent,0.49143
KEENESBURG RE-3(J),Writing,2013,Percent,0.49133
KEENESBURG RE-3(J),Writing,2014,Percent,0.34524
KIM REORGANIZED 88,Math,2008,Percent,#VALUE!
KIM REORGANIZED 88,Math,2009,Percent,#VALUE!
KIM REORGANIZED 88,Math,2010,Percent,N/A
KIM REORGANIZED 88,Math,2011,Percent,LNE
KIM REORGANIZED 88,Math,2012,Percent,LNE
KIM REORGANIZED 88,Math,2013,Percent,LNE
KIM REORGANIZED 88,Math,2014,Percent,LNE
KIM REORGANIZED 88,Reading,2008,Percent,N/A
KIM REORGANIZED 88,Reading,2009,Percent,N/A
KIM REORGANIZED 88,Reading,2010,Percent,N/A
KIM REORGANIZED 88,Reading,2011,Percent,LNE
KIM REORGANIZED 88,Reading,2012,Percent,LNE
KIM REORGANIZED 88,Reading,2013,Percent,LNE
KIM REORGANIZED 88,Reading,2014,Percent,LNE
KIM REORGANIZED 88,Writing,2008,Percent,0.552
KIM REORGANIZED 88,Writing,2009,Percent,0.571
KIM REORGANIZED 88,Writing,2010,Percent,N/A
KIM REORGANIZED 88,Writing,2011,Percent,LNE
KIM REORGANIZED 88,Writing,2012,Percent,LNE
KIM REORGANIZED 88,Writing,2013,Percent,LNE
KIM REORGANIZED 88,Writing,2014,Percent,LNE
KIOWA C-2,Math,2008,Percent,0.875
KIOWA C-2,Math,2009,Percent,0.652
KIOWA C-2,Math,2010,Percent,0.577
KIOWA C-2,Math,2011,Percent,0.68
KIOWA C-2,Math,2012,Percent,0.8
KIOWA C-2,Math,2013,Percent,0.58333
KIOWA C-2,Math,2014,Percent,0.77419
KIOWA C-2,Reading,2008,Percent,0.875
KIOWA C-2,Reading,2009,Percent,0.696
KIOWA C-2,Reading,2010,Percent,0.5
KIOWA C-2,Reading,2011,Percent,0.833
KIOWA C-2,Reading,2012,Percent,0.55
KIOWA C-2,Reading,2013,Percent,0.83333
KIOWA C-2,Reading,2014,Percent,0.87097
KIOWA C-2,Writing,2008,Percent,N/A
KIOWA C-2,Writing,2009,Percent,N/A
KIOWA C-2,Writing,2010,Percent,0.346
KIOWA C-2,Writing,2011,Percent,0.24
KIOWA C-2,Writing,2012,Percent,0.35
KIOWA C-2,Writing,2013,Percent,0.41667
KIOWA C-2,Writing,2014,Percent,0.58065
KIT CARSON R-1,Math,2008,Percent,#VALUE!
KIT CARSON R-1,Math,2009,Percent,#VALUE!
KIT CARSON R-1,Math,2010,Percent,N/A
KIT CARSON R-1,Math,2011,Percent,LNE
KIT CARSON R-1,Math,2012,Percent,LNE
KIT CARSON R-1,Math,2013,Percent,LNE
KIT CARSON R-1,Math,2014,Percent,LNE
KIT CARSON R-1,Reading,2008,Percent,N/A
KIT CARSON R-1,Reading,2009,Percent,N/A
KIT CARSON R-1,Reading,2010,Percent,N/A
KIT CARSON R-1,Reading,2011,Percent,LNE
KIT CARSON R-1,Reading,2012,Percent,LNE
KIT CARSON R-1,Reading,2013,Percent,LNE
KIT CARSON R-1,Reading,2014,Percent,LNE
KIT CARSON R-1,Writing,2008,Percent,0.656
KIT CARSON R-1,Writing,2009,Percent,0.304
KIT CARSON R-1,Writing,2010,Percent,N/A
KIT CARSON R-1,Writing,2011,Percent,LNE
KIT CARSON R-1,Writing,2012,Percent,LNE
KIT CARSON R-1,Writing,2013,Percent,LNE
KIT CARSON R-1,Writing,2014,Percent,LNE
LA VETA RE-2,Math,2008,Percent,#VALUE!
LA VETA RE-2,Math,2009,Percent,#VALUE!
LA VETA RE-2,Math,2010,Percent,N/A
LA VETA RE-2,Math,2011,Percent,0.941
LA VETA RE-2,Math,2012,Percent,0.778
LA VETA RE-2,Math,2013,Percent,LNE
LA VETA RE-2,Math,2014,Percent,LNE
LA VETA RE-2,Reading,2008,Percent,N/A
LA VETA RE-2,Reading,2009,Percent,N/A
LA VETA RE-2,Reading,2010,Percent,N/A
LA VETA RE-2,Reading,2011,Percent,0.882
LA VETA RE-2,Reading,2012,Percent,0.778
LA VETA RE-2,Reading,2013,Percent,LNE
LA VETA RE-2,Reading,2014,Percent,LNE
LA VETA RE-2,Writing,2008,Percent,N/A
LA VETA RE-2,Writing,2009,Percent,N/A
LA VETA RE-2,Writing,2010,Percent,N/A
LA VETA RE-2,Writing,2011,Percent,0.765
LA VETA RE-2,Writing,2012,Percent,0.5
LA VETA RE-2,Writing,2013,Percent,LNE
LA VETA RE-2,Writing,2014,Percent,LNE
LAKE COUNTY R-1,Math,2008,Percent,0.753
LAKE COUNTY R-1,Math,2009,Percent,0.926
LAKE COUNTY R-1,Math,2010,Percent,0.882
LAKE COUNTY R-1,Math,2011,Percent,0.644
LAKE COUNTY R-1,Math,2012,Percent,0.659
LAKE COUNTY R-1,Math,2013,Percent,0.52941
LAKE COUNTY R-1,Math,2014,Percent,0.25
LAKE COUNTY R-1,Reading,2008,Percent,0.652
LAKE COUNTY R-1,Reading,2009,Percent,0.808
LAKE COUNTY R-1,Reading,2010,Percent,0.805
LAKE COUNTY R-1,Reading,2011,Percent,0
LAKE COUNTY R-1,Reading,2012,Percent,0.602
LAKE COUNTY R-1,Reading,2013,Percent,0.59756
LAKE COUNTY R-1,Reading,2014,Percent,0.25974
LAKE COUNTY R-1,Writing,2008,Percent,N/A
LAKE COUNTY R-1,Writing,2009,Percent,N/A
LAKE COUNTY R-1,Writing,2010,Percent,0.643
